일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
2025-01-24 15:00,127,충주,8.5,,1.0,180.0,29.0,1010.2,1.0,1.71,,0.0
2025-01-24 16:00,127,충주,8.6,,0.9,320.0,25.0,1010.1,1.0,1.22,,0.0
2025-01-24 17:00,127,충주,7.8,,0.8,290.0,27.0,1010.2,1.0,0.57,,0.0
2025-01-24 18:00,127,충주,2.4,,0.9,90.0,44.0,1010.7,0.3,0.04,,0.0
2025-01-24 19:00,127,충주,0.6,,0.8,70.0,47.0,1011.6,,,,0.0
2025-01-24 20:00,127,충주,-0.1,,1.3,90.0,52.0,1012.0,,,,0.0
2025-01-24 21:00,127,충주,-1.3,,0.4,0.0,56.0,1012.8,,,,0.0
2025-01-24 22:00,127,충주,-2.3,,0.5,200.0,60.0,1013.2,,,,0.0
2025-01-24 23:00,127,충주,-3.3,,0.4,0.0,66.0,1013.3,,,,0.0
2025-01-25 00:00,127,충주,-4.0,,0.7,50.0,74.0,1013.2,,,,0.0
2025-01-25 01:00,127,충주,-4.3,,0.6,70.0,75.0,1013.5,,,,0.0
2025-01-25 02:00,127,충주,-4.5,,0.7,50.0,76.0,1013.7,,,,0.0
2025-01-25 03:00,127,충주,-4.1,,0.4,0.0,78.0,1014.2,,,,0.0
2025-01-25 04:00,127,충주,-3.8,,0.4,0.0,79.0,1014.1,,,,8.0
2025-01-25 05:00,127,충주,-4.5,,0.4,0.0,79.0,1014.2,,,,0.0
2025-01-25 06:00,127,충주,-4.6,,0.7,70.0,80.0,1014.6,,,,0.0
2025-01-25 07:00,127,충주,-4.6,,0.4,0.0,80.0,1015.0,,,,0.0
2025-01-25 08:00,127,충주,-4.9,,0.5,110.0,83.0,1015.2,0.0,0.0,,0.0
2025-01-25 09:00,127,충주,-2.7,,0.4,0.0,77.0,1015.9,0.2,0.15,,0.0
2025-01-25 10:00,127,충주,1.8,,1.5,200.0,62.0,1016.0,1.0,0.9,,0.0
2025-01-25 11:00,127,충주,5.0,,1.1,230.0,55.0,1016.3,1.0,1.29,,6.0
2025-01-25 12:00,127,충주,7.1,,2.1,70.0,46.0,1015.2,0.8,1.47,,6.0
2025-01-25 13:00,127,충주,8.6,,2.4,90.0,42.0,1013.9,0.9,1.84,,6.0
2025-01-25 14:00,127,충주,8.2,,1.6,90.0,43.0,1013.0,0.8,1.48,,4.0
2025-01-25 15:00,127,충주,9.0,,2.0,110.0,38.0,1012.5,0.6,1.15,,6.0
2025-01-25 16:00,127,충주,8.5,,1.9,70.0,37.0,1012.4,0.1,0.45,,8.0
2025-01-25 17:00,127,충주,7.7,,3.5,50.0,40.0,1012.8,0.4,0.45,,7.0
2025-01-25 18:00,127,충주,6.5,,4.6,70.0,43.0,1013.4,0.0,0.01,,8.0
2025-01-25 19:00,127,충주,5.5,,5.6,50.0,46.0,1013.9,,,,8.0
2025-01-25 20:00,127,충주,4.8,,5.6,50.0,47.0,1014.6,,,,7.0
2025-01-25 21:00,127,충주,3.9,,5.9,50.0,46.0,1014.8,,,,0.0
2025-01-25 22:00,127,충주,3.4,,4.5,70.0,48.0,1015.3,,,,0.0
2025-01-25 23:00,127,충주,2.9,,3.5,50.0,52.0,1015.5,,,,0.0
2025-01-26 00:00,127,충주,2.0,,2.2,70.0,56.0,1015.4,,,,0.0
2025-01-26 01:00,127,충주,0.0,,1.0,70.0,63.0,1015.9,,,,0.0
2025-01-26 02:00,127,충주,-2.2,,0.2,0.0,70.0,1016.1,,,,0.0
2025-01-26 03:00,127,충주,-2.7,,0.8,90.0,75.0,1016.2,,,,0.0
2025-01-26 04:00,127,충주,-2.8,,0.7,70.0,79.0,1016.0,,,,9.0
2025-01-26 05:00,127,충주,-1.5,,0.5,110.0,75.0,1015.9,,,,9.0
2025-01-26 06:00,127,충주,-0.7,,0.5,200.0,71.0,1016.0,,,,10.0
2025-01-26 07:00,127,충주,1.0,,4.6,70.0,65.0,1014.6,,,,0.0
2025-01-26 08:00,127,충주,0.8,,1.7,70.0,59.0,1014.7,0.0,0.0,,6.0
2025-01-26 09:00,127,충주,3.0,,2.9,70.0,51.0,1014.1,0.3,0.25,,6.0
2025-01-26 10:00,127,충주,4.9,,1.9,70.0,46.0,1013.9,1.0,0.92,,8.0
2025-01-26 11:00,127,충주,5.6,,2.2,90.0,43.0,1013.4,0.6,1.09,,8.0
2025-01-26 12:00,127,충주,7.1,,2.7,70.0,38.0,1012.2,1.0,1.66,,7.0
2025-01-26 13:00,127,충주,6.5,,0.9,270.0,39.0,1010.9,0.5,1.46,,9.0
2025-01-26 14:00,127,충주,6.6,,1.4,270.0,39.0,1010.0,0.0,0.77,,10.0
2025-01-26 15:00,127,충주,6.8,,0.6,270.0,39.0,1009.6,0.0,0.46,,9.0
2025-01-26 16:00,127,충주,6.7,,1.6,200.0,39.0,1009.2,0.0,0.35,,10.0
2025-01-26 17:00,127,충주,6.3,,1.3,110.0,42.0,1008.5,0.0,0.15,,10.0
2025-01-26 18:00,127,충주,4.4,,1.2,110.0,49.0,1008.1,0.0,0.0,,10.0
2025-01-26 19:00,127,충주,4.5,,1.6,110.0,49.0,1008.0,,,,8.0
2025-01-26 20:00,127,충주,3.2,,0.6,90.0,54.0,1007.9,,,,10.0
2025-01-26 21:00,127,충주,4.5,,1.5,90.0,53.0,1007.0,,,,10.0
2025-01-26 22:00,127,충주,4.5,,1.5,70.0,53.0,1006.7,,,,10.0
2025-01-26 23:00,127,충주,4.4,,1.3,90.0,58.0,1006.2,,,,10.0
2025-01-27 00:00,127,충주,3.0,0.1,1.0,180.0,75.0,1005.5,,,,10.0
2025-01-27 01:00,127,충주,1.9,,0.2,0.0,83.0,1004.5,,,0.4,10.0
2025-01-27 02:00,127,충주,1.2,,0.3,0.0,89.0,1004.2,,,0.9,10.0
2025-01-27 03:00,127,충주,0.6,1.3,0.0,0.0,91.0,1003.3,,,1.8,10.0
2025-01-27 04:00,127,충주,0.3,,0.1,0.0,92.0,1002.3,,,2.8,10.0
2025-01-27 05:00,127,충주,0.6,,0.7,270.0,92.0,1001.5,,,3.1,8.0
2025-01-27 06:00,127,충주,0.6,0.9,1.0,180.0,94.0,1000.8,,,3.2,10.0
2025-01-27 07:00,127,충주,0.6,,0.2,0.0,94.0,1000.6,,,3.5,10.0
2025-01-27 08:00,127,충주,0.5,,0.3,0.0,94.0,1000.6,0.0,0.0,4.1,10.0
2025-01-27 09:00,127,충주,0.2,1.2,0.3,0.0,94.0,1001.0,0.0,0.01,0.3,9.0
2025-01-27 10:00,127,충주,0.0,,2.8,250.0,94.0,1002.1,0.0,0.06,0.4,9.0
2025-01-27 11:00,127,충주,-0.4,,2.5,230.0,86.0,1002.6,0.0,0.26,0.5,10.0
2025-01-27 12:00,127,충주,-0.3,0.9,3.3,230.0,80.0,1002.3,0.0,0.54,0.8,10.0
2025-01-27 13:00,127,충주,-1.3,,3.7,250.0,86.0,1001.6,0.0,0.48,0.9,9.0
2025-01-27 14:00,127,충주,-1.7,,3.7,270.0,81.0,1001.2,0.1,0.82,1.0,9.0
2025-01-27 15:00,127,충주,-2.0,0.5,3.4,230.0,80.0,1000.8,0.1,0.55,1.0,10.0
2025-01-27 16:00,127,충주,-0.3,,3.1,230.0,67.0,1000.2,0.8,1.13,0.6,1.0
2025-01-27 17:00,127,충주,-0.7,,2.5,200.0,66.0,999.6,0.4,0.41,0.5,7.0
2025-01-27 18:00,127,충주,-1.3,0.2,4.1,200.0,70.0,999.7,0.0,0.02,0.4,7.0
2025-01-27 19:00,127,충주,-2.3,,1.5,270.0,87.0,1000.4,,,1.1,9.0
2025-01-27 20:00,127,충주,-2.3,,2.5,230.0,84.0,1000.7,,,1.7,7.0
2025-01-27 21:00,127,충주,-2.5,0.6,1.2,270.0,84.0,1000.7,,,1.7,8.0
2025-01-27 22:00,127,충주,-3.0,,1.7,250.0,89.0,1000.6,,,4.8,10.0
2025-01-27 23:00,127,충주,-3.0,,1.6,230.0,91.0,1000.4,,,6.8,9.0
2025-01-28 00:00,127,충주,-3.0,4.2,2.1,230.0,91.0,1000.2,,,8.6,10.0
2025-01-28 01:00,127,충주,-3.1,,1.8,250.0,90.0,1000.0,,,10.5,10.0
2025-01-28 02:00,127,충주,-3.3,,1.5,250.0,90.0,999.9,,,12.3,10.0
2025-01-28 03:00,127,충주,-3.5,2.5,1.7,250.0,90.0,999.8,,,13.5,10.0
2025-01-28 04:00,127,충주,-3.5,,1.8,250.0,90.0,999.2,,,13.5,9.0
2025-01-28 05:00,127,충주,-3.5,,2.9,230.0,84.0,999.0,,,14.0,9.0
2025-01-28 06:00,127,충주,-3.8,0.5,2.2,230.0,85.0,998.9,,,14.1,9.0
2025-01-28 07:00,127,충주,-3.7,,2.3,230.0,85.0,999.2,,,14.1,9.0
2025-01-28 08:00,127,충주,-3.6,,2.9,250.0,85.0,999.5,0.0,0.0,14.5,10.0
2025-01-28 09:00,127,충주,-3.6,0.9,2.4,230.0,88.0,999.8,0.0,0.02,17.3,10.0
2025-01-28 10:00,127,충주,-3.0,,2.8,230.0,87.0,999.8,0.0,0.31,19.0,9.0
2025-01-28 11:00,127,충주,-2.8,,2.2,250.0,86.0,999.9,0.0,0.27,20.6,10.0
2025-01-28 12:00,127,충주,-2.5,1.9,2.1,250.0,88.0,999.4,0.0,0.29,22.2,10.0
2025-01-28 13:00,127,충주,-2.1,,4.2,230.0,80.0,999.3,0.0,0.51,22.6,10.0
2025-01-28 14:00,127,충주,-2.3,,2.4,250.0,86.0,999.5,0.0,0.31,23.7,10.0
2025-01-28 15:00,127,충주,-1.2,1.3,3.4,250.0,78.0,1000.1,0.0,0.83,23.1,9.0
2025-01-28 16:00,127,충주,-2.0,,3.3,270.0,78.0,1001.2,0.0,0.55,21.4,10.0
2025-01-28 17:00,127,충주,-2.6,,2.6,270.0,83.0,1002.0,0.0,0.23,21.0,10.0
2025-01-28 18:00,127,충주,-3.0,0.1,1.7,250.0,86.0,1002.7,0.0,0.01,20.7,9.0
2025-01-28 19:00,127,충주,-3.3,,2.2,250.0,81.0,1003.7,,,20.6,10.0
2025-01-28 20:00,127,충주,-3.3,,3.2,250.0,75.0,1004.5,,,20.3,10.0
2025-01-28 21:00,127,충주,-4.0,0.2,3.8,230.0,74.0,1005.1,,,20.1,9.0
2025-01-28 22:00,127,충주,-4.2,,3.0,250.0,74.0,1005.5,,,20.0,9.0
2025-01-28 23:00,127,충주,-4.6,,3.1,230.0,72.0,1006.1,,,19.7,9.0
2025-01-29 00:00,127,충주,-4.9,0.5,3.2,230.0,72.0,1006.5,,,19.6,9.0
2025-01-29 01:00,127,충주,-5.0,,2.6,230.0,73.0,1006.9,,,19.3,9.0
2025-01-29 02:00,127,충주,-5.0,,2.5,250.0,73.0,1007.1,,,19.2,9.0
2025-01-29 03:00,127,충주,-5.1,0.1,2.0,250.0,73.0,1007.3,,,19.0,9.0
2025-01-29 04:00,127,충주,-5.5,,1.5,230.0,75.0,1007.3,,,18.8,7.0
2025-01-29 05:00,127,충주,-5.7,,1.7,250.0,74.0,1007.5,,,18.7,7.0
2025-01-29 06:00,127,충주,-6.3,0.0,0.8,180.0,74.0,1007.7,,,18.6,7.0
2025-01-29 07:00,127,충주,-6.7,,0.8,230.0,74.0,1008.4,,,18.3,8.0
2025-01-29 08:00,127,충주,-7.1,,0.3,0.0,74.0,1009.1,0.0,0.0,18.2,8.0
2025-01-29 09:00,127,충주,-5.8,0.0,1.7,200.0,72.0,1010.0,0.0,0.25,18.0,7.0
2025-01-29 10:00,127,충주,-5.2,,1.5,200.0,69.0,1010.6,0.0,0.56,17.7,7.0
2025-01-29 11:00,127,충주,-4.2,,2.9,230.0,61.0,1011.0,0.5,1.15,17.3,8.0
2025-01-29 12:00,127,충주,-3.1,0.0,4.5,230.0,62.0,1010.8,0.5,1.52,16.8,8.0
2025-01-29 13:00,127,충주,-2.8,,4.6,230.0,60.0,1010.2,0.5,1.8,15.3,8.0
2025-01-29 14:00,127,충주,-2.7,,3.7,230.0,56.0,1009.7,0.9,1.91,13.5,8.0
2025-01-29 15:00,127,충주,-1.9,0.0,3.7,250.0,48.0,1010.0,0.7,1.42,12.6,5.0
2025-01-29 16:00,127,충주,-3.0,,4.5,250.0,51.0,1010.3,0.8,1.11,12.1,5.0
2025-01-29 17:00,127,충주,-3.3,,3.0,250.0,52.0,1010.1,0.6,0.45,11.8,1.0
2025-01-29 18:00,127,충주,-4.4,0.3,3.7,250.0,53.0,1010.7,0.5,0.06,11.8,0.0
2025-01-29 19:00,127,충주,-5.4,,1.5,250.0,59.0,1011.1,,,11.6,0.0
2025-01-29 20:00,127,충주,-6.3,,1.5,230.0,64.0,1011.3,,,11.6,0.0
2025-01-29 21:00,127,충주,-7.0,,1.3,230.0,68.0,1011.7,,,11.6,0.0
2025-01-29 22:00,127,충주,-10.7,,0.4,0.0,76.0,1011.9,,,11.6,0.0
2025-01-29 23:00,127,충주,-11.7,,0.3,0.0,80.0,1012.6,,,11.6,0.0
2025-01-30 00:00,127,충주,-11.0,,0.7,90.0,79.0,1012.5,,,11.6,8.0
2025-01-30 01:00,127,충주,-11.5,,0.1,0.0,79.0,1012.5,,,11.6,0.0
2025-01-30 02:00,127,충주,-11.6,,0.3,0.0,78.0,1012.9,,,11.6,0.0
2025-01-30 03:00,127,충주,-10.0,,0.9,70.0,80.0,1013.1,,,11.6,9.0
2025-01-30 04:00,127,충주,-10.0,,0.3,0.0,82.0,1013.0,,,11.5,8.0
2025-01-30 05:00,127,충주,-10.5,,0.2,0.0,81.0,1013.1,,,11.5,9.0
2025-01-30 06:00,127,충주,-10.4,0.0,0.2,0.0,82.0,1013.5,,,11.5,9.0
2025-01-30 07:00,127,충주,-9.9,,0.5,110.0,82.0,1013.9,,,11.3,9.0
2025-01-30 08:00,127,충주,-9.7,,0.1,0.0,81.0,1014.4,0.0,0.0,11.3,9.0
2025-01-30 09:00,127,충주,-6.7,,0.1,0.0,73.0,1014.7,0.2,0.2,11.1,9.0
2025-01-30 10:00,127,충주,-4.2,,0.6,340.0,58.0,1015.1,0.8,0.8,11.0,4.0
2025-01-30 11:00,127,충주,-3.5,,1.0,270.0,40.0,1015.3,1.0,1.42,10.8,4.0
2025-01-30 12:00,127,충주,-2.9,,1.0,90.0,39.0,1014.7,0.8,1.69,10.6,4.0
2025-01-30 13:00,127,충주,-1.9,,0.8,360.0,41.0,1013.8,0.5,1.48,10.5,6.0
2025-01-30 14:00,127,충주,-1.5,,0.8,20.0,39.0,1013.5,0.3,1.19,10.3,8.0
2025-01-30 15:00,127,충주,-1.0,,0.7,290.0,43.0,1013.4,0.0,0.83,10.1,9.0
2025-01-30 16:00,127,충주,-0.7,,0.9,320.0,44.0,1013.4,0.4,0.77,10.0,8.0
2025-01-30 17:00,127,충주,-0.9,,0.6,230.0,49.0,1013.3,0.0,0.34,10.0,7.0
2025-01-30 18:00,127,충주,-1.2,,0.6,250.0,51.0,1013.4,0.0,0.01,10.0,7.0
2025-01-30 19:00,127,충주,-3.2,,0.5,90.0,68.0,1013.7,,,10.0,7.0
2025-01-30 20:00,127,충주,-4.5,,1.0,70.0,73.0,1013.8,,,9.8,7.0
2025-01-30 21:00,127,충주,-4.2,,0.1,0.0,72.0,1014.1,,,9.8,9.0
2025-01-30 22:00,127,충주,-3.3,,0.4,0.0,75.0,1014.2,,,9.8,9.0
2025-01-30 23:00,127,충주,-3.0,,0.5,70.0,74.0,1013.8,,,9.6,9.0
2025-01-31 00:00,127,충주,-3.0,,0.1,0.0,71.0,1013.6,,,9.6,9.0
2025-01-31 01:00,127,충주,-4.1,,0.8,90.0,76.0,1013.1,,,9.6,9.0
2025-01-31 02:00,127,충주,-3.8,,1.0,90.0,77.0,1013.1,,,9.6,9.0
2025-01-31 03:00,127,충주,-3.3,,0.7,50.0,80.0,1013.5,,,9.6,9.0
2025-01-31 04:00,127,충주,-3.1,,0.5,20.0,79.0,1013.0,,,9.5,9.0
2025-01-31 05:00,127,충주,-2.8,,0.3,0.0,77.0,1012.4,,,9.5,9.0
2025-01-31 06:00,127,충주,-2.6,,0.6,230.0,78.0,1013.0,,,9.3,9.0
2025-01-31 07:00,127,충주,-2.8,,0.0,0.0,79.0,1013.1,,,9.3,9.0
2025-01-31 08:00,127,충주,-3.1,,0.4,0.0,81.0,1013.4,0.0,0.0,9.3,4.0
2025-01-31 09:00,127,충주,-2.5,,0.3,0.0,79.0,1013.8,0.0,0.17,9.1,9.0
2025-01-31 10:00,127,충주,-1.4,,0.6,340.0,74.0,1013.7,0.0,0.38,9.1,9.0
2025-01-31 11:00,127,충주,-0.3,,0.7,230.0,69.0,1013.6,0.0,0.9,8.8,9.0
2025-01-31 12:00,127,충주,0.8,,0.4,0.0,67.0,1013.3,0.0,1.26,8.0,10.0
2025-01-31 13:00,127,충주,1.8,,0.2,0.0,64.0,1012.1,0.0,1.04,7.1,10.0
2025-01-31 14:00,127,충주,2.0,,0.4,0.0,67.0,1011.3,0.0,0.57,6.8,10.0
2025-01-31 15:00,127,충주,2.2,0.1,0.7,50.0,64.0,1011.0,0.0,0.6,6.4,9.0
2025-01-31 16:00,127,충주,2.5,,0.2,0.0,64.0,1010.2,0.2,0.81,5.9,8.0
2025-01-31 17:00,127,충주,2.0,,1.1,230.0,70.0,1010.4,0.0,0.21,5.8,10.0
2025-01-31 18:00,127,충주,1.5,0.1,0.6,270.0,75.0,1010.7,0.0,0.02,5.6,10.0
2025-01-31 19:00,127,충주,1.1,,0.4,0.0,78.0,1011.1,,,5.5,10.0
2025-01-31 20:00,127,충주,0.6,,0.2,0.0,84.0,1010.9,,,5.5,10.0
2025-01-31 21:00,127,충주,0.8,0.2,0.3,0.0,83.0,1011.1,,,5.5,10.0
2025-01-31 22:00,127,충주,0.6,,0.1,0.0,85.0,1011.3,,,5.4,10.0
2025-01-31 23:00,127,충주,0.2,,0.0,0.0,89.0,1011.5,,,5.6,10.0
2025-02-01 00:00,127,충주,0.1,0.2,0.1,0.0,92.0,1010.9,,,5.8,10.0
2025-02-01 01:00,127,충주,0.0,,0.0,0.0,92.0,1010.8,,,5.9,9.0
2025-02-01 02:00,127,충주,0.0,,0.1,0.0,93.0,1010.0,,,5.9,9.0
2025-02-01 03:00,127,충주,0.0,0.2,0.1,0.0,94.0,1010.0,,,5.9,10.0
2025-02-01 04:00,127,충주,0.1,,0.0,0.0,94.0,1009.7,,,5.9,10.0
2025-02-01 05:00,127,충주,0.2,,0.1,0.0,94.0,1009.4,,,5.8,10.0
2025-02-01 06:00,127,충주,0.3,0.0,0.0,0.0,94.0,1009.1,,,5.8,10.0
2025-02-01 07:00,127,충주,0.2,,0.0,0.0,94.0,1009.1,,,5.8,10.0
2025-02-01 08:00,127,충주,0.3,,0.0,0.0,94.0,1009.2,0.0,0.0,5.6,10.0
2025-02-01 09:00,127,충주,0.6,,0.0,0.0,94.0,1009.1,0.0,0.05,5.6,10.0
2025-02-01 10:00,127,충주,1.1,,0.0,0.0,93.0,1008.4,0.0,0.26,5.5,10.0
2025-02-01 11:00,127,충주,1.7,,0.2,0.0,89.0,1007.9,0.0,0.49,5.5,10.0
2025-02-01 12:00,127,충주,2.5,,0.2,0.0,84.0,1006.9,0.0,0.82,5.3,10.0
2025-02-01 13:00,127,충주,3.4,,0.5,160.0,81.0,1005.7,0.0,1.01,5.1,9.0
2025-02-01 14:00,127,충주,4.5,,0.3,0.0,77.0,1005.0,0.4,1.27,4.8,8.0
2025-02-01 15:00,127,충주,5.5,,0.5,160.0,74.0,1004.8,1.0,1.29,4.1,8.0
2025-02-01 16:00,127,충주,6.3,,0.4,0.0,70.0,1004.9,1.0,1.13,3.7,0.0
2025-02-01 17:00,127,충주,6.0,,0.8,290.0,69.0,1005.4,1.0,0.6,3.5,0.0
2025-02-01 18:00,127,충주,2.4,,0.8,70.0,82.0,1005.9,0.3,0.09,3.4,2.0
2025-02-01 19:00,127,충주,1.6,,0.6,110.0,83.0,1006.0,,,3.4,0.0
2025-02-01 20:00,127,충주,0.8,,1.0,50.0,87.0,1006.2,,,3.4,6.0
2025-02-01 21:00,127,충주,-0.7,,0.4,0.0,88.0,1006.0,,,3.5,0.0
2025-02-01 22:00,127,충주,-1.7,,0.5,90.0,91.0,1005.8,,,3.5,0.0
2025-02-01 23:00,127,충주,-1.9,,0.4,0.0,92.0,1005.5,,,3.5,4.0
2025-02-02 00:00,127,충주,-2.7,,0.6,70.0,92.0,1006.2,,,3.5,2.0
2025-02-02 01:00,127,충주,-2.5,,0.0,0.0,93.0,1006.0,,,3.5,10.0
2025-02-02 02:00,127,충주,-1.6,,0.1,0.0,93.0,1006.2,,,3.5,9.0
2025-02-02 03:00,127,충주,-1.3,,0.2,0.0,93.0,1006.8,,,3.5,6.0
2025-02-02 04:00,127,충주,-1.3,,0.0,0.0,94.0,1006.3,,,3.5,7.0
2025-02-02 05:00,127,충주,-1.0,,0.3,0.0,94.0,1006.2,,,3.5,10.0
2025-02-02 06:00,127,충주,-1.0,,0.2,0.0,94.0,1006.0,,,3.5,6.0
2025-02-02 07:00,127,충주,-1.2,,0.5,160.0,95.0,1005.9,,,3.5,4.0
2025-02-02 08:00,127,충주,-1.3,,0.3,0.0,95.0,1005.8,0.0,0.0,3.5,8.0
2025-02-02 09:00,127,충주,-1.3,,0.3,0.0,95.0,1005.4,0.0,0.03,3.5,7.0
2025-02-02 10:00,127,충주,-1.2,,1.2,250.0,95.0,1005.0,0.0,0.28,3.5,9.0
2025-02-02 11:00,127,충주,-0.9,,0.8,290.0,95.0,1006.2,0.0,0.44,3.4,8.0
2025-02-02 12:00,127,충주,0.5,,0.4,0.0,95.0,1005.4,0.1,0.92,3.0,4.0
2025-02-02 13:00,127,충주,3.2,,0.6,230.0,73.0,1003.2,1.0,2.17,2.7,2.0
2025-02-02 14:00,127,충주,5.0,,1.3,250.0,65.0,1003.3,1.0,2.12,2.2,2.0
2025-02-02 15:00,127,충주,6.0,,1.0,250.0,59.0,1002.6,1.0,1.8,2.0,2.0
2025-02-02 16:00,127,충주,6.6,,1.7,270.0,52.0,1002.8,1.0,1.24,1.7,6.0
2025-02-02 17:00,127,충주,6.0,,2.4,230.0,47.0,1002.6,1.0,0.61,1.7,6.0
2025-02-02 18:00,127,충주,4.0,,1.0,180.0,54.0,1002.6,0.1,0.06,1.8,6.0
2025-02-02 19:00,127,충주,1.5,,0.6,90.0,72.0,1002.9,,,2.0,7.0
2025-02-02 20:00,127,충주,1.3,,0.5,160.0,76.0,1002.6,,,2.0,0.0
2025-02-02 21:00,127,충주,0.4,,0.5,110.0,75.0,1002.7,,,2.0,3.0
2025-02-02 22:00,127,충주,1.1,,1.8,250.0,67.0,1003.0,,,2.0,5.0
2025-02-02 23:00,127,충주,0.2,,2.6,250.0,66.0,1003.4,,,2.0,2.0
2025-02-03 00:00,127,충주,0.0,,0.3,0.0,69.0,1003.8,,,2.0,10.0
2025-02-03 01:00,127,충주,0.6,,2.0,200.0,72.0,1003.8,,,2.0,10.0
2025-02-03 02:00,127,충주,-0.7,,0.6,230.0,86.0,1003.8,,,3.5,10.0
2025-02-03 03:00,127,충주,-0.7,0.9,0.3,0.0,90.0,1003.4,,,3.9,9.0
2025-02-03 04:00,127,충주,-0.2,,1.1,230.0,89.0,1003.2,,,3.9,10.0
2025-02-03 05:00,127,충주,-0.5,,3.0,230.0,78.0,1003.5,,,3.9,9.0
2025-02-03 06:00,127,충주,-1.8,0.0,2.4,230.0,71.0,1003.2,,,3.9,0.0
2025-02-03 07:00,127,충주,-2.8,,2.2,250.0,66.0,1002.9,,,3.9,0.0
2025-02-03 08:00,127,충주,-3.7,,2.7,230.0,54.0,1004.2,0.0,0.0,3.9,0.0
2025-02-03 09:00,127,충주,-3.3,,4.1,250.0,53.0,1005.4,0.4,0.31,3.7,0.0
2025-02-03 10:00,127,충주,-3.0,,5.5,230.0,52.0,1005.5,1.0,1.09,3.7,0.0
2025-02-03 11:00,127,충주,-2.3,,4.9,230.0,44.0,1005.3,1.0,1.74,3.5,0.0
2025-02-03 12:00,127,충주,-1.7,,6.4,250.0,37.0,1004.6,1.0,2.16,3.4,0.0
2025-02-03 13:00,127,충주,-1.7,,5.9,250.0,29.0,1004.1,1.0,2.33,3.2,0.0
2025-02-03 14:00,127,충주,-1.0,,5.3,230.0,32.0,1003.5,1.0,2.26,3.0,0.0
2025-02-03 15:00,127,충주,-1.1,,3.9,270.0,29.0,1003.4,1.0,1.95,2.9,0.0
2025-02-03 16:00,127,충주,-1.4,,4.4,250.0,27.0,1003.7,1.0,1.43,2.7,0.0
2025-02-03 17:00,127,충주,-1.8,,3.4,270.0,29.0,1004.0,1.0,0.79,2.7,2.0
2025-02-03 18:00,127,충주,-3.5,,4.3,250.0,35.0,1004.6,0.5,0.12,2.7,0.0
2025-02-03 19:00,127,충주,-4.5,,3.9,230.0,48.0,1005.2,,,2.7,5.0
2025-02-03 20:00,127,충주,-5.2,,3.6,250.0,42.0,1005.7,,,2.7,0.0
2025-02-03 21:00,127,충주,-5.7,0.0,3.5,230.0,42.0,1005.9,,,2.5,0.0
2025-02-03 22:00,127,충주,-6.2,,3.2,250.0,45.0,1006.3,,,2.5,0.0
2025-02-03 23:00,127,충주,-7.0,,3.3,230.0,53.0,1006.1,,,2.5,3.0
2025-02-04 00:00,127,충주,-7.4,0.1,3.3,250.0,56.0,1006.1,,,2.5,7.0
2025-02-04 01:00,127,충주,-8.3,,3.4,270.0,48.0,1006.2,,,2.5,3.0
2025-02-04 02:00,127,충주,-8.9,,2.5,250.0,52.0,1006.3,,,2.5,0.0
2025-02-04 03:00,127,충주,-9.2,,3.0,250.0,51.0,1006.1,,,2.5,0.0
2025-02-04 04:00,127,충주,-9.6,,2.6,230.0,54.0,1005.5,,,2.5,0.0
2025-02-04 05:00,127,충주,-9.9,,2.8,230.0,52.0,1005.4,,,2.5,0.0
2025-02-04 06:00,127,충주,-10.4,,2.4,250.0,53.0,1005.1,,,2.5,0.0
2025-02-04 07:00,127,충주,-10.7,,2.8,250.0,49.0,1005.1,,,2.5,0.0
2025-02-04 08:00,127,충주,-10.9,,2.7,250.0,53.0,1005.2,0.0,0.0,2.5,0.0
2025-02-04 09:00,127,충주,-10.0,0.0,3.1,250.0,48.0,1005.4,0.5,0.28,2.5,0.0
2025-02-04 10:00,127,충주,-9.3,,3.9,230.0,47.0,1005.5,0.8,0.81,2.5,0.0
2025-02-04 11:00,127,충주,-8.2,,3.2,250.0,43.0,1005.3,1.0,1.75,2.4,0.0
2025-02-04 12:00,127,충주,-6.7,0.0,4.1,250.0,39.0,1004.6,1.0,2.19,2.4,0.0
2025-02-04 13:00,127,충주,-5.9,,4.8,250.0,35.0,1003.6,1.0,2.37,2.4,0.0
2025-02-04 14:00,127,충주,-5.5,,5.0,250.0,36.0,1002.9,1.0,2.28,2.4,0.0
2025-02-04 15:00,127,충주,-5.4,0.0,5.5,230.0,37.0,1002.6,1.0,2.0,2.4,1.0
2025-02-04 16:00,127,충주,-6.1,,5.4,230.0,43.0,1002.6,0.9,1.29,2.2,5.0
2025-02-04 17:00,127,충주,-6.4,,4.3,250.0,44.0,1002.8,1.0,0.74,2.2,1.0
2025-02-04 18:00,127,충주,-7.7,0.0,4.0,250.0,49.0,1003.0,0.7,0.13,2.2,0.0
2025-02-04 19:00,127,충주,-8.2,,2.6,230.0,52.0,1003.3,,,2.2,0.0
2025-02-04 20:00,127,충주,-8.7,,2.6,250.0,55.0,1003.7,,,2.2,0.0
2025-02-04 21:00,127,충주,-8.9,0.0,2.7,230.0,60.0,1004.0,,,2.2,0.0
2025-02-04 22:00,127,충주,-9.2,,1.9,230.0,61.0,1004.3,,,2.2,0.0
